,1,2,Cluster
89,0.839210302575105,0.6382090760060234,1.0
90,0.8046963311461949,0.6261132269084932,1.0
91,0.7746467945616438,0.6976913707447097,1.0
92,0.8076144314499661,0.5572506267441424,1.0
93,0.8331941452649296,0.6225988712348424,1.0
94,0.846421501700968,0.6426807546792029,1.0
95,0.7341155882375127,0.590424267199486,1.0
96,0.8156359745301999,0.6603005034809849,1.0
97,0.852896710240614,0.609668753728137,1.0
98,0.8884990425656869,0.6728406005064009,1.0
99,0.8792641387239885,0.6648003387129742,1.0
100,0.8400529740808469,0.6488731119463065,1.0
101,0.8033450394988798,0.6320594749948901,1.0
102,0.8412641796722202,0.6420790385890852,1.0
103,0.8727953956946167,0.5997566021916231,1.0
104,0.8626887255509423,0.672734231284231,1.0
105,0.9432080353361688,0.6775813307415395,1.0
106,0.7888741499200971,0.6115104012413914,1.0
107,0.8875011988133633,0.6739574773391843,1.0
108,0.9530938005454735,0.6706464745902699,1.0
109,0.8161014912699448,0.619505821107825,1.0
110,0.7834463540448771,0.6362120460015601,1.0
111,0.8389409063136786,0.6349877571110953,1.0
112,0.8294452268909193,0.6265022045542712,1.0
113,0.8321887584172862,0.6593984507635642,1.0
114,0.809119817758817,0.6258963171221077,1.0
115,0.8163073100136745,0.6353673492372701,1.0
116,0.8392986645488528,0.6377908989659243,1.0
117,0.8662857044335082,0.6682051966579208,1.0
118,0.8159624827990487,0.6519922329611105,1.0
119,0.9395108410443523,0.6537212542391263,1.0
120,0.8345346610617876,0.592113660728066,1.0
121,0.8587770918350304,0.6897042935623678,1.0
122,0.7538828083159393,0.6163898285995554,1.0
123,0.829640269784192,0.6367355494283176,1.0
124,0.8473805523916461,0.5820513408779007,1.0
125,0.8333482399264656,0.6172407823769142,1.0
126,0.8571854987225229,0.6233549269806575,1.0
127,0.853640243922151,0.6160383930321902,1.0
128,0.781791183414673,0.5935068889713888,1.0
129,0.7951133673347335,0.6519171488042848,1.0
130,0.8559408879947328,0.6613840095774013,1.0
131,0.8641660946486049,0.5911771944387668,1.0
132,0.8571477832459232,0.6202045209005094,1.0
133,0.8041887885896675,0.6702804393257443,1.0
134,0.8004452581408856,0.6927118311774447,1.0
135,0.8052749943157389,0.6509671256533365,1.0
136,0.8386154756298754,0.6820123388297717,1.0
137,0.8496855068044108,0.6514687295343531,1.0
138,0.7488289344515793,0.6208959208446133,1.0
139,0.84021030149752,0.6357344273373072,1.0
140,0.8084064564585598,0.6205132002119041,1.0
141,0.8307447944560404,0.713326603568166,1.0
142,0.825135964293142,0.6521549153008998,1.0
143,0.8496822740492737,0.6195736054160705,1.0
144,0.8019883599263363,0.6051470189504069,1.0
145,0.8407781888166069,0.6605758120560128,1.0
146,0.8560777412955374,0.5934756039060447,1.0
147,0.9115356556727848,0.6533176768961878,1.0
148,0.8309603114651816,0.61680487713312,1.0
149,0.8712361301334804,0.5978899266260934,1.0
150,0.8352857378386446,0.657835240331872,1.0
151,0.8195723927021631,0.6434305534119492,1.0
152,0.8833093929855679,0.5874448861432189,1.0
153,0.8410357316425305,0.5506536492985888,1.0
154,0.9574203045039822,0.7079904142559785,1.0
155,0.83893551838845,0.6397389157013486,1.0
156,0.8657199722845126,0.6282969244695096,1.0
157,0.8236144142086054,0.6171166849510493,1.0
158,0.8159172242271291,0.6357594553895825,1.0
159,0.8110982639027329,0.6281436276493236,1.0
160,0.8762587540315151,0.5853571294492577,1.0
161,0.8542523122281118,0.6539944771431313,1.0
162,0.8594645910941906,0.6211190876440678,1.0
163,0.7694980932132616,0.6748491017014904,1.0
164,1.0,0.6242017094159704,1.0
165,0.7670541303296009,0.6612734690131856,1.0
166,0.7972728477663278,0.6542614430340673,1.0
167,0.8746208247620423,0.717663756460366,1.0
168,0.8267135488000552,0.5804422456837038,1.0
169,0.7972890115420134,0.6230399906561939,1.0
170,0.9035432073887851,0.5615658800906016,1.0
171,0.8412167659302091,0.6394031226666556,1.0
172,0.7217696963688617,0.6962856284752493,1.0
173,0.8282092368434948,0.7254818942898499,1.0
174,0.839982931052876,0.6387346651038038,1.0
175,0.8827361177412524,0.5929510576437758,1.0
176,0.8140476141728296,0.6411112872344419,1.0
177,0.8090691712616689,0.6292344335943203,1.0
178,0.8210863996913796,0.5987450517454981,1.0
179,0.8339915581987519,0.6419716265314039,1.0
180,0.7814107958935389,0.7014852063354343,1.0
181,0.8406962923531333,0.6358731244603326,1.0
182,0.8411284039564613,0.6397118019780504,1.0
183,0.8176348947899841,0.6615258352069612,1.0
184,0.7883148832813758,0.6719896467290422,1.0
185,0.7647513310869277,0.6324713950219204,1.0
186,0.8182070924492538,0.688786598312275,1.0
187,0.8350508242986807,0.6531497803788413,1.0
188,0.8428245228184021,0.6345664515644618,1.0
189,0.8235820866572342,0.6479011892496173,1.0
190,0.8055217612912055,0.665126746228064,1.0
191,0.9032673456170844,0.722101021561667,1.0
192,0.8768557361468361,0.616755863864081,1.0
193,0.853255546060834,0.6231213318260884,1.0
194,0.8135109768200681,0.5962213898077429,1.0
195,0.8969246800380603,0.6542218152846315,1.0
196,0.862788940960193,0.6515239998164609,1.0
197,0.9591153457808774,0.6639358280739662,1.0
198,0.9216326275510479,0.6054994973532835,1.0
199,0.8279581595278453,0.5792899124435305,1.0
200,0.7812782529329171,0.6128285453278883,1.0
201,0.8315788452814167,0.6591669412800181,1.0
202,0.8821994803884909,0.6846454984962312,1.0
203,0.8032329706541265,0.6329198142918521,1.0
204,0.7569873308326176,0.6356291009506488,1.0
205,0.8392975869638072,0.6150675131710125,1.0
206,0.7789107985875016,0.6707632721675545,1.0
207,0.8571326970552834,0.6002738486053117,1.0
208,0.8532264512646,0.6830541315057294,1.0
209,0.8120874869746908,0.5887108884541423,1.0
210,0.8537943385836869,0.6402154915300899,1.0
211,0.836133797269615,0.6392049839194764,1.0
212,0.8216726059562436,0.6441907804998102,1.0
213,0.8885335252871495,0.6739887624045284,1.0
214,0.8184269197985778,0.6459458726656127,1.0
215,0.7654614596320478,0.6552865503418415,1.0
216,0.9288093439554483,0.6256408224217977,1.0
217,0.7847728612361409,0.6252289023947675,1.0
218,0.8991132552658887,0.5954580342133474,1.0
219,0.7872577723515384,0.6655428375971402,1.0
220,0.9298923169263826,0.5943630569263049,1.0
221,0.8811596108193849,0.6633341119838486,1.0
222,0.8411801280386552,0.6223694474223191,1.0
223,0.8895572310805699,0.5945757953706446,1.0
224,0.8608762275040652,0.5967980778455853,1.0
225,0.885488269947985,0.657697586044358,1.0
226,0.8553169662532691,0.6449885496660841,1.0
227,0.7980002176721792,0.621495551263708,1.0
228,0.8089484817365499,0.6427673100266549,1.0
229,0.8535152440568491,0.6382789459852919,1.0
230,0.8766315984573293,0.6624497874701227,1.0
231,0.8548686908742555,0.6465079610062946,1.0
232,0.8032146517083495,0.6556995132043832,1.0
233,0.8860216745456093,0.6353256358168113,1.0
234,0.8411564211676495,0.5996533614759877,1.0
235,0.8061532261279891,0.6915772261409663,1.0
236,0.8160077413709683,0.6495467836867155,1.0
237,0.8786951738198558,0.6327800743333153,1.0
238,0.854580975667052,0.6376219596130663,1.0
239,0.8779430194579532,0.6078427487475545,1.0
240,0.8449322791678027,0.6031479032749206,1.0
241,0.7731651151237984,0.5861778409967839,1.0
242,0.8437792631688974,0.6387774213597741,1.0
243,0.838162889910679,0.6380735073895324,1.0
244,0.805801933403089,0.6324620095023172,1.0
245,0.8094420156874831,0.6996915292557074,1.0
246,0.8424710749234107,0.6867415978742841,1.0
247,0.8110142122691678,0.615542003328731,1.0
248,0.8450518911078759,0.658560011012343,1.0
249,0.8410087920163879,0.6445808009810996,1.0
250,0.836840693059598,0.6414575086242497,1.0
251,0.8306467342168812,0.6429341637084899,1.0
252,0.8715540177219636,0.658475541335914,1.0
253,0.8658040239180776,0.5953068230641845,1.0
254,0.825597170692704,0.6474256562563874,1.0
255,0.7510940182176528,0.6872880436822939,1.0
256,0.7609603868961348,0.6401664782610509,1.0
257,0.8174430846518485,0.6387054657094827,1.0
258,0.8420723684564995,0.638763864498125,1.0
259,0.9068169107576393,0.6804011579645519,1.0
260,0.8448363740987348,0.6583566580876066,1.0
261,0.8225141998769397,0.6512758049647313,1.0
262,0.8458988729538007,0.6400820085846219,1.0
263,0.7894388044840469,0.5956697298221757,1.0
264,0.8347297039550604,0.629531641715089,1.0
265,0.9759041207929733,0.6698163775231405,1.0
266,0.8249689386110576,0.6150727273485699,1.0
267,0.8722038015045243,0.600100737910408,1.0
268,0.8155680866723204,0.6091504644789368,1.0
269,0.8566154562333446,0.6401331075246839,1.0
270,0.8521499438039398,0.6077322081833388,1.0
271,0.849995851297574,0.7143308541657107,1.0
272,0.8390756044443918,0.6838300011262624,1.0
273,0.9020873899920366,0.5623083789747676,1.0
274,0.8376165542925061,0.6542520575144641,1.0
275,0.818477566295726,0.6439269431154085,1.0
276,0.8696639335517957,0.6291280643721504,1.0
277,0.7335153733670545,0.5602279221293867,1.0
278,0.8416284034176688,0.6924354797669054,1.0
279,0.8333040589395917,0.6424753160834435,1.0
280,0.8312577249377964,0.6491943052838389,1.0
281,0.7132761710386087,0.5879652610634419,1.0
282,0.8330077230520225,0.6209532767977441,1.0
283,0.8299473815222181,0.6405982121627991,1.0
284,0.8745766437751683,0.6300405454446859,1.0
285,0.7892825546524196,0.6407546374895196,1.0
286,0.807435552332379,0.6614132089717225,1.0
287,0.8325594476730089,0.659656031134897,1.0
288,0.8730227661392607,0.6554481898461192,1.0
289,0.8359613836623021,0.6291301500431734,1.0
290,0.8359969439688104,0.6424482023601453,1.0
291,0.8114463238724958,0.6496740096191148,1.0
292,0.7906198376941405,0.6190438449762442,1.0
293,0.8511327035207936,0.6933802887402964,1.0
294,0.8411628866779238,0.6391361567757194,1.0
295,0.8763859090669084,0.6039790431775616,1.0
296,0.8110799449569559,0.6319572771147661,1.0
297,0.9044548443374523,0.6357146134625893,1.0
298,0.8713115610866798,0.6399547826522227,1.0
299,0.8466650359212975,0.7086859855421285,1.0
300,0.6120305904842775,0.2370385974279505,2.0
301,0.5343668810701713,0.14423770809782632,2.0
302,0.5245748657598429,0.31057101501266005,2.0
303,0.5261955536685844,0.24586724286804792,2.0
304,0.5535446621285969,0.20511844525739267,2.0
305,0.6055036578624376,0.13505449858382937,2.0
306,0.4704854843906418,0.15703955683662105,2.0
307,0.5865230748673762,0.33246743224697684,2.0
308,0.582235363970513,0.28816673688425776,2.0
309,0.5449153610825851,0.22146280622864795,2.0
310,0.540476788279323,0.286926805461121,2.0
311,0.4955307160229353,0.2662119208612987,2.0
312,0.5793388153676559,0.19495601319812622,2.0
313,0.5864034629273028,0.2230374878509663,2.0
314,0.5910112165827408,0.23888545911876227,2.0
315,0.5888883740427003,0.2790387976523687,2.0
316,0.5096158301553554,0.25690461392143693,2.0
317,0.5996642244997581,0.18628692159128357,2.0
318,0.5216330585850661,0.24587245704560529,2.0
319,0.4684822537906748,0.1402551192795258,2.0
320,0.6129637791338587,0.2697752898039886,2.0
321,0.5131007401931679,0.2101803688300637,2.0
322,0.5485802278230304,0.23804806220305258,2.0
323,0.482625557515563,0.20845030471653644,2.0
324,0.5682149049408352,0.35723477564436806,2.0
325,0.5547310832639188,0.28878305267153603,2.0
326,0.5375037311382208,0.24359177578202235,2.0
327,0.5499336746404369,0.2380616190647017,2.0
328,0.5269584838809441,0.24611752339080054,2.0
329,0.5581179330625722,0.211419257417689,2.0
330,0.575283862840665,0.22428889046472922,2.0
331,0.6101771442056636,0.2191122549857966,2.0
332,0.5690931367530854,0.22443488743633488,2.0
333,0.49287770164040773,0.26476863651342547,2.0
334,0.5760888188698072,0.1880096858562305,2.0
335,0.5406060984848077,0.21863255065052078,2.0
336,0.5463366957578709,0.24634590436781226,2.0
337,0.557774183432992,0.24094505925391377,2.0
338,0.561879782457131,0.2455815059379054,2.0
339,0.6067633547808677,0.23074195660970004,2.0
340,0.5476265650575808,0.22637039014562155,2.0
341,0.5573151322035214,0.24951299581614392,2.0
342,0.519773146796178,0.15178366585881675,2.0
343,0.5484369090119515,0.23557967054740522,2.0
344,0.5633851687659819,0.2448390070537394,2.0
345,0.474311988887943,0.30171629868477584,2.0
346,0.5339767952836257,0.29087498070754303,2.0
347,0.6453926234993281,0.21825921553741484,2.0
348,0.5588851736151147,0.22996504415365557,2.0
349,0.5290231368285163,0.20698199231638795,2.0
350,0.5438895001190731,0.19883431846527982,2.0
351,0.6694389337942523,0.17819243235126037,2.0
352,0.5459897133731537,0.19242817991832512,2.0
353,0.5749605873269533,0.282405070683391,2.0
354,0.5870058329678524,0.19412904463753122,2.0
355,0.5123324220555797,0.2250115754741773,2.0
356,0.5098658298859592,0.22247644234579592,2.0
357,0.5391858413945675,0.22491772027814508,2.0
358,0.5255069768243784,0.18335655380405538,2.0
359,0.5539552220310108,0.21100525171963574,2.0
360,0.464859412867012,0.16783811855788364,2.0
361,0.4719725517537158,0.2597776257555343,2.0
362,0.5079541940148772,0.21795575040357734,2.0
363,0.5632946516221427,0.24133090839315732,2.0
364,0.5644164176547224,0.19741919067621627,2.0
365,0.5436513538239722,0.19314356507919292,2.0
366,0.6183872646688958,0.2613272793255774,2.0
367,0.5499519935862138,0.2289639220626452,2.0
368,0.5080835042203619,0.2582196295013995,2.0
369,0.5278151639922802,0.17241512361772152,2.0
370,0.543692302055709,0.15304653966320583,2.0
371,0.5450101885666071,0.23229995286383487,2.0
372,0.6434368066413721,0.1965400803400478,2.0
373,0.5625705144714284,0.213951262039536,2.0
374,0.548138417954291,0.23192348924419454,2.0
375,0.5196330607402363,0.2294133841680884,2.0
376,0.5433173024598034,0.23244177849339467,2.0
377,0.5489563050039816,0.2497841330491259,2.0
378,0.5433054490243007,0.2212344252516362,2.0
379,0.5514606126502019,0.2701507105881175,2.0
380,0.6308667770832144,0.28902499051019687,2.0
381,0.5169843566978914,0.2049484630690232,2.0
382,0.4692085461114805,0.2800628621246314,2.0
383,0.5637720217973903,0.21073307165114233,2.0
384,0.47223548250486796,0.2700766692668032,2.0
385,0.5628388331478091,0.1908795691837935,2.0
386,0.5882073402938144,0.21647388114177973,2.0
387,0.5680683533746193,0.21597749143832046,2.0
388,0.5834163971806064,0.22151286233319847,2.0
389,0.5302796009918093,0.24633547601269756,2.0
390,0.498047954689704,0.2149940975510051,2.0
391,0.5412892874037851,0.3019895215887808,2.0
392,0.5299444720425948,0.1869605933316926,2.0
393,0.5510985440748447,0.22417522139397908,2.0
394,0.5576675025134671,0.22536509671256533,2.0
395,0.5755683452927314,0.2926582294321552,2.0
396,0.552880869740442,0.21826964389252954,2.0
397,0.646520855042182,0.24853273043536298,2.0
398,0.45672795611211625,0.2779438203653261,2.0
399,0.5548560831292207,0.2343418247952914,2.0
400,0.5423571741840796,0.22602938293337116,2.0
401,0.5224606439001682,0.30159115842339956,2.0
402,0.6380876744744887,0.2026333682335618,2.0
403,0.5506696652266538,0.23382770688813712,2.0
404,0.5251470634191127,0.11737217965135924,2.0
405,0.5370166626975618,0.2454574085120406,2.0
406,0.553467076005306,0.2617694415824403,2.0
407,0.5488550120096853,0.23116743349837943,2.0
408,0.5652795632763327,0.3442306168163483,2.0
409,0.5074466514583498,0.15238121060688856,2.0
410,0.5729250291756152,0.2281473818571649,2.0
411,0.5351308888675766,0.23443150864927773,2.0
412,0.598851725375296,0.24261359607226432,2.0
413,0.5455220414633174,0.299551372162966,2.0
414,0.5699347306737816,0.20158114720248946,2.0
415,0.5537612567227838,0.2425030555080486,2.0
416,0.5831857939808255,0.2615702599997497,2.0
417,0.5172246581630838,0.12286062294822113,2.0
418,0.5237440476896038,0.24521338500235682,2.0
419,0.5451955331944686,0.2330017811630536,2.0
420,0.46408570680419525,0.28485364846432043,2.0
421,0.47901025968722016,0.20047782723135515,2.0
422,0.5666836565908873,0.23236460866554598,2.0
423,0.5225899541056529,0.238473539091732,2.0
424,0.5728474430523243,0.19502275467086025,2.0
425,0.6249939385841179,0.24235288719439704,2.0
426,0.555606082321032,0.23344394341991648,2.0
427,0.5403916590607122,0.2214440351894415,2.0
428,0.5958000045258572,0.2077870613312421,2.0
429,0.42557389485571673,0.2537646361964035,2.0
430,0.6540251573004771,0.24751805148270353,2.0
431,0.6219109677683538,0.18648923168050857,2.0
432,0.6602870040010733,0.14764152320726148,2.0
433,0.5440026465488722,0.23731703450951275,2.0
434,0.491232229275615,0.17960443163378953,2.0
435,0.5328733481968231,0.24395885388205948,2.0
436,0.49553287119302675,0.2551609929462606,2.0
437,0.5279423190276734,0.17700255703267412,2.0
438,0.5763366634303195,0.23841514030308972,2.0
439,0.5551491862616528,0.23072214273498212,2.0
440,0.6175693776192052,0.21200741664615758,2.0
441,0.5398399355173109,0.2122191122549858,2.0
442,0.5797666166308011,0.25170712173227494,2.0
443,0.507299022307088,0.2237758153930864,2.0
444,0.43739392522206333,0.19492889947482803,2.0
445,0.5337752868800788,0.1988593465175551,2.0
446,0.63449392834706,0.178694036232277,2.0
447,0.6467730099428772,0.182559827473293,2.0
448,0.561374395070695,0.14950819877279117,2.0
449,0.552760180215323,0.23855592309713805,2.0
450,0.5270683975556061,0.13129820507151765,2.0
451,0.5354908022728424,0.2425030555080486,2.0
452,0.5677817157524615,0.2160338045559398,2.0
453,0.5611437918709139,0.27543475812473145,2.0
454,0.581465968247879,0.2325085199661287,2.0
455,0.552005870683329,0.269593836424993,2.0
456,0.4892893434382075,0.2958753769850374,2.0
457,0.5406211846754475,0.22977629092607965,2.0
458,0.5258949074408324,0.22650908726864694,2.0
459,0.5674336557826986,0.2296428079806116,2.0
460,0.5448334646191114,0.22279346434128253,2.0
461,0.5899627263332691,0.30259019484338695,2.0
462,0.5568797878450562,0.24243318552878018,2.0
463,0.5477666511135225,0.14422310840066574,2.0
464,0.6160165775683432,0.23802824832833466,2.0
465,0.5524131978306058,0.19363786911162928,2.0
466,0.42942410622402344,0.27708556673938706,2.0
467,0.5650985289886541,0.16650016059666878,2.0
468,0.5250522359350905,0.243130842485953,2.0
469,0.5184574154553713,0.26055245254055587,2.0
470,0.5917913881558318,0.24045179805698888,2.0
471,0.5851157487976845,0.18104875881717425,2.0
472,0.5181190537510196,0.1362183030146289,2.0
473,0.6664744973335158,0.24749615193696267,2.0
474,0.5134003088358741,0.2255924348540656,2.0
475,0.5247246500811961,0.2054511097855513,2.0
476,0.5200802585342041,0.18736312783911968,2.0
477,0.6285478140648555,0.21727165030805362,2.0
478,0.49361692498176185,0.10576229190217369,2.0
479,0.548727856974292,0.16653353133303578,2.0
480,0.5533841019567867,0.25895691420800815,2.0
481,0.49620528426154714,0.21237032340414883,2.0
482,0.6302277691511108,0.26776678860889913,2.0
483,0.5387052384641827,0.21003958603601536,2.0
484,0.4689186757341856,0.25620174278670677,2.0
485,0.5762181290752919,0.13093008413596907,2.0
486,0.5935866448419775,0.15896463119079302,2.0
487,0.5499638470217165,0.2727369426565609,2.0
488,0.5645931416022181,0.19364829746674397,2.0
489,0.6582471355095523,0.20227776132415082,2.0
490,0.5563657797782545,0.28031731398942983,2.0
491,0.4955662763294436,0.23722839349103786,2.0
492,0.5639961594868971,0.23114657678815004,2.0
493,0.5684002495686966,0.2544049372004455,2.0
494,0.554016644378616,0.2355567281661529,2.0
495,0.5672860266314368,0.22712748872694813,2.0
496,0.6267945831954922,0.2517477923172222,2.0
497,0.5669713717980908,0.2266456987206494,2.0
498,0.475974702613467,0.2835918174954428,2.0
499,0.588509064106612,0.2137406092662192,2.0
500,0.5484746244885512,0.2635464332939837,2.0
501,0.5378086877061555,0.2341457717191352,2.0
502,0.607322621419589,0.18571649056650996,2.0
503,0.5250694772958219,0.2666603401312304,2.0
504,0.5489272102077476,0.22148679144541172,2.0
505,0.5998926725294477,0.23287142672411995,2.0
506,0.6188840313749662,0.15793743821199593,2.0
507,0.5105781136011707,0.24010766233820408,2.0
508,0.5887429000615301,0.28936599772244725,2.0
509,0.5158011683177065,0.17611301834139098,2.0
510,0.5944217732523995,0.18372884608164985,2.0
511,0.6059540884115426,0.1958987365004943,2.0
512,0.5435166556932589,0.22798469951737574,2.0
513,0.5505457429463977,0.23135514389044387,2.0
514,0.5670349493157874,0.33607042893910255,2.0
515,0.5874207032104491,0.21762204303990723,2.0
516,0.5481707455056621,0.23852880937383986,2.0
517,0.5479778577824809,0.22325544047286333,2.0
518,0.5453097572093134,0.2262880061402155,2.0
519,0.5300263685060684,0.2466107845877254,2.0
520,0.4893626192213155,0.18655075897568524,2.0
521,0.5669832252335935,0.17340060317605982,2.0
522,0.5212979296358516,0.21439133862537593,2.0
523,0.5418798040088318,0.21819143122916937,2.0
524,0.435684875339574,0.26222724637197525,2.0
525,0.5720802024997818,0.17918625459369042,2.0
526,0.5716804184478249,0.22693143565079194,2.0
527,0.5887676845175813,0.23444089416888095,2.0
528,0.4955458022135752,0.2352115496118566,2.0
529,0.5660026228420012,0.22708890381302377,2.0
530,0.5627860314805695,0.24026095915839002,2.0
531,0.6464658982048511,0.22385507089195808,2.0
532,0.536821619804289,0.2269658492226704,2.0
533,0.4922236075176643,0.18480922367153185,2.0
534,0.5661922778100454,0.24876215424788617,2.0
535,0.6243646289174257,0.20903742110949355,2.0
536,0.6062762863402087,0.19313522239510117,2.0
537,0.5890650979901961,0.2047388531312179,2.0
538,0.5700166271372552,0.21929579403581514,2.0
539,0.6539551142725062,0.20591934293020092,2.0
540,0.6045726243829479,0.29400348724195036,2.0
541,0.5763636030564622,0.19818254627061163,2.0
542,0.5446621285968442,0.20844300486795617,2.0
543,0.542084545167516,0.23456916293679164,2.0
544,0.5820004504305492,0.3033452077536906,2.0
545,0.5754142506311954,0.22487600685768633,2.0
546,0.5482752712550957,0.2317868777921921,2.0
547,0.5305134369467275,0.21586173669654737,2.0
548,0.5067666952945094,0.214035731715965,2.0
549,0.5427063117388882,0.22381127180047636,2.0
550,0.5547170746583248,0.21467811839102996,2.0
551,0.5447935939724203,0.2313269873316342,2.0
552,0.5460091099039764,0.261004000317022,2.0
553,0.5523948788848287,0.21638732579432782,2.0
554,0.5071826431221518,0.291535095586303,2.0
555,0.5498248385508205,0.2285999724691425,2.0
556,0.5478744096180931,0.23962587233190535,2.0
557,0.509987596996124,0.2581226457988329,2.0
558,0.5596287072966516,0.2626923510100905,2.0
559,0.5999691810676928,0.261375249759105,2.0
560,0.5771707142556959,0.307669846619753,2.0
561,0.5234056859852522,0.1783165297771252,2.0
562,0.5625047817836403,0.2656112476066925,2.0
563,0.6154476126642104,0.22286959133361978,2.0
564,0.5680058534419683,0.22785225940741916,2.0
565,0.5774745932385849,0.21722576554554898,2.0
566,0.5341632174965328,0.21058916035055958,2.0
567,0.5825403205384477,0.20772136269401956,2.0
568,0.5656524077021469,0.25324217560515744,2.0
569,0.5104585016610973,0.20725208671385845,2.0
570,0.5793075654013304,0.1568080473530749,2.0
571,0.5414358389700011,0.2387060914107896,2.0
572,0.6010316799227587,0.2726608156642237,2.0
573,0.6588096349034107,0.16426223558905606,2.0
574,0.5496696663042389,0.23872799095653044,2.0
575,0.5206503010233825,0.22985971776699718,2.0
576,0.5475382030838328,0.2308347689702208,2.0
577,0.6120327456543689,0.1786637940024444,2.0
578,0.4795081039783362,0.27093700856376524,2.0
579,0.5376201103231569,0.23526160571640714,2.0
580,0.5584121137800498,0.2434927064084328,2.0
581,0.5561362541635192,0.2682204220563882,2.0
582,0.5303205492235461,0.1917638936975193,2.0
583,0.5140673339791659,0.14952488414097467,2.0
584,0.524391676302073,0.2390971547275905,2.0
585,0.5271179664677086,0.22128656702720967,2.0
586,0.5309002899781358,0.2842321184994848,2.0
